_mj,_mi,idn,country,year,reg_4state,ocbu,ocbu_lag,se_ptrade_i_ocbu,se_high_equity_ocbu,se_eu_ocbu,se_basel_ocbu,se_easia_ocbu,se_cbss_ocbu,cbocb,cbocb_lag,se_ptrade_i_cbocb,se_high_equity_cbocb,se_eu_cbocb,se_basel_cbocb,se_easia_cbocb,se_cbss_cbocb,e_asia,cbss,imf_2,basel_member,gdp_2005_nse,log_gdp,gdp_change,fdi,portfolio_invest,post_warsaw,crisis_base,crisis6,checks,polar,cbg_time_in_office,eu,udems_mean,income_diversity,asset_diversity,dbagdp,netintmargin,concentration,inslife,insnonlife,stmktcap,pr_bur,pr_corrupt,pr_invest,pr_law_order,pr_socio_econ,inf_rr,crrncy_crisis,infltn_crisis,stck_mrkt_crash,svrgn_debt_crisis_dmstc,svrgn_debt_crisis_extrnl,cent_gov_debt_gdp,gen_gov_debt_gdp,ext_debt_gdp,ext_debt_gnp,cent_gov_debt_exports,percent_se_cbss_ocbu,percent_se_eu_ocbu,percent_se_basel_ocbu,NoEvent,event,end,begin
1,27,2,"Albania",1993,1,0,0,.0022862,0,0,0,0,0,0,0,.5869162,.2857143,0,0,0,0,0,0,1,0,2.946692,7.988439,9.6,.58,0,1,0,0,2,0,.5,0,.32436,.501392,.8579125,.2007647,.0863243,.621587,.0016991,.0034664,.798975,1,4,2.833333,3.333333,3.75,870.7108,0,0,0,0,0,140.653,79.70362,136.9901,136.6107,429.6739,0,0,0,0,,,
1,28,2,"Albania",1994,1,0,0,.0132967,.1428571,0,0,0,0,0,0,.5899363,.4285714,0,0,0,0,0,0,0,0,3.271409,8.092976,8.3,.53,0,1,1,-1.78533,2,0,.5,0,.3317246,.6883147,.7400264,.8098109,.0180007,.7207377,.0222056,.003892,.3690476,1,4,4.5,4.666667,5.333333,207.4127,0,0,0,0,1,45.17397,81.61164,59.7817,116.2376,121.1349,0,0,0,0,,,
1,29,2,"Albania",1995,1,0,0,.0151489,0,0,0,0,0,0,0,.5492775,.4285714,0,0,0,0,0,0,0,0,3.606825,8.190583,13.3,.7,0,1,0,-.7439373,2,0,1,0,.292167,.5780434,.8219985,.4739082,.0519913,.7406963,.0188385,.0021483,.5578293,1,3.833333,5,4.666667,6,1220.989,0,1,0,1,0,170.1728,112.441,157.2368,179.2826,841.7686,0,0,0,0,,,
1,30,2,"Albania",1996,1,0,0,.0098413,0,0,0,0,0,0,0,.6002995,.4285714,0,0,0,0,0,0,0,0,3.970347,8.286609,9.1,.901,0,1,0,-.4631107,2,0,2,0,.2217188,.5615343,.8548995,.4032819,.0486812,.8248888,.0268129,.0146531,1.116018,1,2.75,6.583333,4,5.666667,431.4574,0,1,0,0,1,150.0974,119.358,236.7525,206.7651,877.2011,0,0,0,0,,,
1,31,2,"Albania",1997,1,0,0,.008952,0,0,0,0,0,0,0,.6064097,.5714286,0,0,0,0,0,0,0,0,3.587421,8.185189,-10.2,.475,0,1,0,-.2939683,2,0,.5,0,.2167808,.5863986,.7097091,.4408759,.1156706,.7546775,.0415102,.0209862,.2853793,1,2.25,6,2.833333,3.166667,1671.714,2,0,0,0,1,60.83879,82.00112,287.583,107.4614,59.55781,0,0,0,0,,,
1,32,2,"Albania",1998,1,0,0,.0117514,.1428571,0,0,0,0,0,0,.5946115,.2857143,0,0,0,0,0,0,0,0,4.057718,8.308376,12.7,.4501,0,1,0,-.1725461,2,0,1,0,.1825837,.7657859,.9364997,.3318295,.0559776,.778479,.0127872,.0121385,.9265295,1,3,5.333333,3,2,1283.675,1,1,0,1,0,194.7248,178.4598,220.5665,141.4797,346.521,0,0,0,0,,,
1,33,2,"Albania",1999,1,0,0,.0183904,.1428571,0,0,0,0,0,0,.5692027,.2857143,0,0,0,0,0,0,0,0,4.475947,8.406473,10.1,.412,0,1,0,-.0777598,2,0,2,0,.2090191,.5761812,.6951115,.3244613,.0253503,.9856618,.0135327,.0141429,.8102984,1,2.333333,4.416667,2.416667,2,192.8857,1,1,0,0,0,188.5172,146.0893,197.6949,128.9692,685.8555,0,0,0,0,,,
1,34,2,"Albania",2000,1,0,0,.0164912,.1428571,0,0,0,0,0,0,.5232569,.2857143,0,0,0,0,0,0,0,0,4.806292,8.477681,7.3,1.43,0,1,0,0,2,0,3,0,.3096344,.8488044,.896039,.3239808,.0379035,.9852815,.0219585,.0024958,.0721568,1,2,6,2,2,162.8246,0,0,1,0,0,84.88578,129.1471,217.9577,78.22807,585.695,0,0,0,0,,,
1,35,2,"Albania",2001,1,0,0,.0562339,.25,0,0,0,0,0,0,.5171458,.25,0,0,0,0,0,0,0,0,5.139672,8.544744,7,2.073,0,1,0,0,2,0,4,0,.416597,.7741039,.9721314,.3210547,.0372357,.8169543,.0083504,.0142905,.6963116,1,2,7.125,2,3,1563.431,0,0,0,0,0,156.0517,144.7809,141.4865,105.5252,261.0709,0,0,0,0,,,
1,36,2,"Albania",2002,1,0,0,.0530046,0,0,0,0,0,0,0,.5778455,.5,0,0,0,0,0,0,0,0,5.276862,8.571087,2.9,1.35,0,1,0,0,2,0,5,0,.5507191,.5975133,.821836,.3434691,.0400127,.7582641,.0123484,.007653,.6028268,1.5,2,7.541667,2,3.625,961.5877,0,1,1,0,1,110.4954,101.1276,169.1493,65.55688,209.6612,0,0,0,0,,,
1,37,2,"Albania",2003,1,0,0,.1311479,.5,0,0,0,0,0,0,.5089889,.125,0,0,0,0,0,0,0,0,5.558753,8.623129,5.7,1.780364,0,1,0,0,2,0,6,0,.5518465,.5549745,.741982,.3326586,.0337779,.7126288,.0462758,.0096322,.5630092,2,2,8,2,4,486.0827,1,1,0,0,0,145.275,118.4103,216.6798,58.22203,504.9182,0,0,0,0,,,
1,38,2,"Albania",2004,1,0,0,.1168725,.25,0,0,0,0,0,0,.5233821,.25,0,0,0,0,0,0,0,0,5.864034,8.676593,5.9,3.412851,-41.54528,1,0,0,2,0,.5,0,.5493946,.7350134,.8337063,.3527876,.0348929,.7521722,.0484114,.0198949,.2012154,2,2,8,2,4,211.6269,0,1,0,1,0,81.65944,85.94181,210.4719,33.41589,679.3885,0,0,0,0,,,
1,39,2,"Albania",2005,1,0,0,.1293562,.2222222,0,0,0,0,0,0,.520072,.1111111,0,0,0,0,0,0,0,0,6.162884,8.7263,5.5,2.62479,9.13731,1,0,0,2,0,1,0,.7545292,.8119859,.7936413,.3826801,.0364465,.7829633,.0293873,.0256488,.5517995,2,1.833333,8,2.208333,4.875,279.398,1,1,1,0,0,80.95218,107.3096,321.9348,78.75579,476.4404,0,0,0,0,,,
1,40,2,"Albania",2006,4,0,0,.1290576,.25,0,0,0,0,1,0,.5576707,.125,0,0,0,0,0,0,1,0,6.44787,8.771505,5,3.252583,9.067393,1,0,0,3,2,2,0,.7572854,.5283564,.6968507,.4335971,.0357632,.7487546,.0057106,.0121957,.5933875,2,1,8,2.5,5.5,682.5469,0,0,0,0,0,114.8895,90.10895,199.5018,35.05142,622.8749,0,0,0,0,,,
1,42,3,"Argentina",1988,4,0,0,.0023644,0,0,0,0,0,1,1,.4551161,.2857143,0,0,0,0,0,0,1,0,8.515204,9.049608,-2.556905,11.47,0,0,0,0,5,1,2,0,.9405169,.7316325,.7323673,.160541,.0773306,.5599675,.001511,.017432,.0140228,2,4,4.25,3,4.25,342.954,1,1,1,0,1,61.4,73.56314,48.73769,46.28273,61.4,0,0,0,0,,,
1,43,3,"Argentina",1989,4,0,0,.0103202,0,0,0,0,0,1,1,.496642,.5714286,0,0,0,0,0,0,1,0,7.76499,8.95738,-7.49619,10.28,0,0,1,-1.78533,5,1,.5,0,.8465325,.7316325,.7323673,.2077599,.1232684,.9585144,.00123,.016728,.0406238,2,4,4.416667,3,4.5,3079.455,1,1,0,1,1,118.2,115.2733,92.93233,72.57701,118.2,0,0,0,0,,,
1,44,3,"Argentina",1990,4,0,0,.0118956,0,0,0,0,0,1,1,.4900752,.5714286,0,0,0,0,0,0,1,0,7.47239,8.91897,-2.398959,18.36,0,0,0,-.7439373,5,2,.5,0,.8057073,.7316325,.7323673,.2204982,.121889,.7114169,.002001,.021909,.0267634,2,4,4.75,3,4.5,2313.963,1,1,1,1,1,48.5,65.03955,46.0471,11.95726,48.5,0,0,0,0,,,
1,45,3,"Argentina",1991,4,0,0,.0120812,0,0,0,0,0,1,1,.50779,.2857143,0,0,0,0,0,0,1,0,8.302554,9.024319,12.66971,24.39,0,0,0,-.4631107,5,2,.5,0,.7996384,.7316325,.7323673,.1617765,.0510485,.7205693,.001625,.012692,.0569254,2,4,5.666667,3,5.75,171.672,1,1,0,0,1,35.7,78.10035,35.5742,30.08656,35.7,0,0,0,0,,,
1,46,3,"Argentina",1992,4,0,0,.0188969,0,0,0,0,0,1,1,.5347324,.2857143,0,0,0,0,0,0,1,0,9.167263,9.123394,11.94077,44.30978,12.1377,0,0,-.2939683,5,2,1,0,.7570186,.7316325,.7323673,.1766891,.0626048,.5858337,.002368,.013532,.0813356,2,4,6.833333,3.083333,6.166667,24.9,1,1,1,0,1,30.1,95.15735,30.43775,52.46902,30.1,0,0,0,0,,,
1,47,3,"Argentina",1993,4,0,0,.0166646,0,0,0,0,0,1,1,.5450797,.2857143,0,0,0,0,0,0,0,0,9.579101,9.167339,5.906919,27.93085,56.71253,0,0,-.1725461,5,2,2,0,.751094,.7316325,.7323673,.2161834,.0887026,.3283134,.002841,.013793,.132059,2,3.25,6.083333,4,6.666667,18.512,0,0,0,0,1,30,44.91327,27.57086,9.962586,30,0,0,0,0,,,
1,48,3,"Argentina",1994,4,0,0,.0176888,.1428571,0,0,0,0,1,1,.5438846,.4285714,0,0,0,0,0,0,0,0,10.00628,9.210968,5.836201,36.34932,42.20291,0,0,-.0777598,2,0,3,0,.757305,.7316325,.7323673,.2301129,.0773484,.3039927,.003636,.015101,.1578463,2,3,6.75,4.75,6.25,4.177,0,0,1,0,0,31.8,92.70245,29.47019,37.65964,31.8,0,0,0,0,,,
1,49,3,"Argentina",1995,4,0,0,.0204559,0,0,0,0,0,1,1,.527238,.4285714,0,0,0,0,0,0,0,0,9.598996,9.169414,-2.84521,56.09423,15.52419,0,1,-1.78533,2,0,4,0,.7547259,.7316325,.7323673,.252672,.0684861,.3021854,.00495,.014756,.1454658,2,3,6,5,5.75,3.376,0,0,0,0,0,34.4,20.47175,38.85814,43.73458,34.4,0,0,0,0,,,
1,50,3,"Argentina",1996,4,0,0,.0214964,0,0,0,0,0,1,1,.5471181,.4285714,0,0,0,0,0,0,1,0,10.00572,9.210912,5.52669,69.48537,8.673406,0,0,-.7439373,2,0,.5,0,.7502103,.7316325,.7323673,.2562971,.0590986,.2972967,.00507,.012807,.1521194,2,3,6,5,6.75,.156,0,0,0,0,0,36.4,69.39506,41.6509,8.219388,36.4,0,0,0,0,,,
1,51,3,"Argentina",1997,4,0,0,.0209399,0,0,0,0,0,1,1,.5350714,.5714286,0,0,0,0,0,0,1,0,10.68914,9.276983,8.111047,91.60272,23.19279,0,0,-.4631107,2,0,1,0,.7510563,.7316325,.7323673,.2687629,.0518015,.3640065,.006193,.013438,.1778837,2.416667,2,6.833333,5,6,.529,0,0,0,0,0,35.3,34.522,44.13171,28.83052,35.3,0,0,0,0,,,
1,52,3,"Argentina",1998,4,0,0,.0715625,.1428571,0,0,0,0,1,1,.4981548,.2857143,0,0,0,0,0,0,0,0,10.9736,9.303247,3.850179,72.90657,-2.096354,0,0,-.2939683,5,1,2,0,.7121913,.7316325,.7323673,.2999102,.0565301,.3220353,.006902,.013851,.1755532,3,2,8,5,6,.925,0,0,1,0,0,38.2,37.584,47.94751,9.858213,38.2,0,0,0,0,,,
1,53,3,"Argentina",1999,4,0,0,.0686617,.1428571,0,0,0,0,1,1,.4999583,.2857143,0,0,0,0,0,0,0,0,10.48519,9.257719,-3.385457,239.877,-107.7272,0,0,-.1725461,5,1,3,0,.7878472,.7316325,.7323673,.3363786,.0703955,.3240123,.008039,.014921,.2276549,3,2.083333,7.166667,5,6,-1.167,0,0,0,0,0,43.5,42.987,50.84343,140.4829,43.5,0,0,0,0,,,
1,54,3,"Argentina",2000,4,0,0,.0889306,.1428571,0,0,0,0,1,1,.4898227,.2857143,0,0,0,0,0,0,1,0,10.29215,9.239137,-.7889989,104.1831,-32.27185,0,0,-.0777598,4,1,4,0,.9771237,.7316325,.7323673,.3375305,.0724621,.322565,.009061,.014792,.4401231,3,3,6.833333,5,5,-.939,0,0,1,0,0,45.6,45.044,50.93474,19.1134,45.6,0,0,0,0,,,
1,55,3,"Argentina",2001,4,0,0,.1350757,.25,0,0,0,0,1,1,.4822114,.25,0,0,0,0,0,0,1,0,9.738442,9.183837,-4.40884,21.66137,.3112696,0,1,-1.78533,4,1,5,0,.6196991,.7316325,.7323673,.3340205,.0869825,.3511824,.009561,.016442,.6734444,3,2.916667,7.541667,4.666667,5.25,-1.065,0,0,1,1,1,54,53.76,56.94257,62.13886,54,0,0,0,0,,,
1,56,3,"Argentina",2002,4,0,0,.127045,0,0,0,0,0,1,1,.476481,.5,0,0,0,0,0,0,1,0,8.592706,9.058669,-10.89449,21.4891,-1.1588,0,0,-.7439373,4,1,.5,0,.7475632,.7316325,.7323673,.3763863,.1397639,.4009387,.007126,.016184,1.464243,3,2.041667,4.583333,2.625,2.458333,25.869,1,1,0,1,1,154.9,164.436,153.2348,114.4209,154.9,0,0,0,0,,,
1,57,3,"Argentina",2003,4,0,0,.1981719,.5,0,0,0,0,1,1,.3901862,.125,0,0,0,0,0,0,1,0,9.262732,9.133755,8.837041,16.52,.6535,0,0,-.4631107,4,1,1,0,1.005951,.7316325,.7323673,.3713272,.0515163,.4554892,.007085,.018292,.5557274,3,2.416667,5.166667,1.5,2.125,13.443,0,0,0,1,1,140.5,139.339,127.2704,12.09106,140.5,0,0,0,0,,,
1,58,3,"Argentina",2004,4,0,0,.2173255,.125,0,0,0,0,1,1,.3919573,.25,0,0,0,0,0,0,1,0,10.00268,9.210608,9.029573,41.2469,-.8615,0,0,-.2939683,2,0,.5,0,1.008374,.7316325,.7323673,.3193066,.0489205,.4543113,.008849,.018105,.2807511,3,2.5,5.5,2.625,3.083333,4.416,0,0,0,1,1,126,126.783,111.734,19.05911,126,0,0,0,0,,,
1,59,3,"Argentina",2005,4,0,0,.2079876,.25,0,0,0,0,1,1,.3895384,.125,0,0,0,0,0,0,0,0,10.81495,9.288685,9.17895,52.6525,-.481,0,0,-.1725461,2,0,1,0,1.007443,.7316325,.7323673,.2948144,.0614316,.4612885,.00755,.017648,.2965581,3,2.5,6.541667,3,4.833333,9.642,0,0,0,1,1,70.19574,86.768,62.11973,51.23687,70.19574,0,0,0,0,,,
1,60,3,"Argentina",2006,4,0,0,.2330568,.25,0,0,0,0,1,1,.3918447,.125,0,0,0,0,0,0,0,0,11.61451,9.36001,8.466063,55.3734,7.0667,0,0,-.0777598,4,0,2,0,.9948852,.7316325,.7323673,.2558612,.0532539,.4398791,.0079896,.0182725,.3328535,3,2.5,6.625,2.5,5.208333,10.898,0,1,0,0,0,63.79801,76.472,50.75968,40.22235,63.79801,0,0,0,0,,,
1,62,4,"Australia",1988,4,0,0,8.35e-06,0,0,0,0,0,1,1,.3625657,.2857143,0,0,0,0,0,0,0,0,22.45781,10.01939,5.359966,73.76945,11.07289,0,0,0,4,0,6,0,2.008358,.6347094,.385315,.4868266,.0173156,.7254129,.033262,.032118,1.024318,4,5,6,6,6.083333,7.256,0,0,0,0,0,15.95765,27.23234,40.56224,35.73008,83.88148,0,0,0,0,,,
1,63,4,"Australia",1989,4,0,0,.0038398,0,0,0,0,0,1,1,.3678853,.5714286,0,0,0,0,0,0,0,0,22.89733,10.03878,4.464829,72.59412,14.01062,0,0,0,4,0,.5,0,1.571019,.6347094,.385315,.5646666,.0211774,.7349704,.033099,.033162,.4755318,4,5,5,6,6.666667,7.548,0,0,0,0,0,12.20604,55.15326,39.46393,37.48733,292.8925,0,0,0,0,,,
1,64,4,"Australia",1990,4,0,0,.0035753,0,0,0,0,0,1,1,.3767159,.125,0,0,0,0,0,0,0,0,23.4492,10.06259,2.948251,81.10892,12.74976,0,0,0,4,0,1,0,2.009008,.6347094,.385315,.6464329,.0179538,.7667998,.037623,.0349,.4129537,4,5,4,6,5.666667,7.278,0,0,1,0,0,10.0273,38.32289,41.28994,52.39985,382.138,0,0,0,0,,,
1,65,4,"Australia",1991,4,0,0,.0034212,0,0,0,0,0,1,1,.3843656,.2857143,0,0,0,0,0,0,0,0,23.00294,10.04338,-.2839644,43.12358,27.979,0,0,0,4,0,2,0,2.013227,.6347094,.385315,.6714482,.0198041,.6044576,.035267,.034358,.4021838,4,5,4.833333,6,5.166667,3.223,0,0,0,0,0,9.074172,58.9598,44.1033,64.86536,148.1009,0,0,0,0,,,
1,66,4,"Australia",1992,4,0,0,.0146874,0,0,0,0,0,1,1,.3837451,.2857143,0,0,0,0,0,0,0,0,22.73623,10.03172,.5832018,56.99134,7.976111,0,0,0,4,0,3,0,1.991645,.6347094,.385315,.6753696,.0170471,.5929978,.035146,.031849,.4599841,4,5,5.166667,6,5.833333,.986,0,0,0,0,0,10.59818,30.89585,44.38335,51.83273,291.9994,0,0,0,0,,,
1,67,4,"Australia",1993,4,0,0,.0135613,0,0,0,0,0,1,1,.3864841,.2857143,0,0,0,0,0,0,0,0,23.34836,10.05828,4.00108,43.18356,70.03635,0,0,0,4,0,4,0,1.571491,.6347094,.385315,.6875753,.0190437,.5225555,.03434,.034028,.5694713,4,5,5,6,6.083333,1.813,0,0,0,0,0,13.46512,61.39861,47.85308,110.136,127.6397,0,0,0,0,,,
1,68,4,"Australia",1994,4,0,0,.0147362,0,0,0,0,0,1,1,.3961673,.25,0,0,0,0,0,0,0,0,24.05018,10.0879,3.841725,50.00721,81.2019,0,0,0,4,0,5,0,1.567553,.6347094,.385315,.6960974,.0187434,.4840294,.055041,.035834,.6675671,4,5,5.5,6,6.25,1.895,0,0,0,0,0,15.49979,54.51412,46.16278,97.08411,132.328,0,0,0,0,,,
1,69,4,"Australia",1995,4,0,0,.0178922,0,0,0,0,0,1,1,.4019608,.4285714,0,0,0,0,0,0,0,0,24.79059,10.11822,4.081534,120.2643,25.84983,0,0,0,4,0,6,0,1.565529,.6347094,.385315,.7263695,.0232333,.4565023,.04088,.034672,.6451907,4,5,6.333333,6,6.583333,4.638,0,0,0,0,0,17.85602,52.61313,46.4847,39.34419,118.566,0,0,0,0,,,
1,70,4,"Australia",1996,4,0,0,.0164095,0,0,0,0,0,1,1,.4091025,.4285714,0,0,0,0,0,0,0,0,25.47015,10.14526,4.180006,61.81381,20.68303,0,0,0,4,0,.5,0,2.005212,.6347094,.385315,.7392707,.029788,.4777263,.045843,.036004,.7111432,4,5,6,6,6.583333,2.612,0,0,0,0,0,17.32749,49.35732,48.47862,35.90828,166.7157,0,0,0,0,,,
1,71,4,"Australia",1997,4,0,0,.014654,0,0,0,0,0,1,1,.4161128,.25,0,0,0,0,0,0,0,0,26.16908,10.17233,3.900003,76.31273,87.74512,0,0,0,4,0,1,0,2.010901,.6347094,.385315,.7576746,.0126426,.5639302,.053696,.034752,.7143463,4,5,7.583333,6,8,.25,1,0,0,0,0,16.99372,60.08286,45.2313,110.4193,80.2797,0,0,0,0,,,
1,72,4,"Australia",1998,2,0,0,.1322613,.1428571,0,0,0,0,0,1,.3747222,.2857143,0,0,0,0,0,0,0,0,27.06316,10.20593,4.430012,59.56936,107.7702,0,0,0,4,0,2,0,2.004335,.6347094,.385315,.79114,.0124656,.6173314,.060964,.035725,.7993144,4,5,8,6,8,.853,0,0,0,0,0,14.23656,21.63613,51.37325,55.05301,75.69213,0,0,0,0,,,
1,73,4,"Australia",1999,2,0,0,.1233541,.1428571,0,0,0,0,0,0,.3640981,.2857143,0,0,0,0,0,0,0,0,28.14701,10.2452,5.160042,33.11039,110.5997,0,0,0,5,2,3,0,2.008878,.6347094,.385315,.8415755,.0109724,.6768628,.06138,.034577,.9945799,4,5,10,6,8.666667,1.465,0,0,0,0,0,12.84822,27.66669,54.13192,100.4611,97.32626,0,0,0,0,,,
1,74,4,"Australia",2000,2,0,0,.1314843,.1428571,0,0,0,0,0,0,.3449691,.2857143,0,0,0,0,0,0,0,0,28.92596,10.27249,3.950023,136.1801,-7.264762,0,0,0,5,2,4,0,2.021086,.6347094,.385315,.8712955,.0107587,.7270488,.060878,.034221,.9953969,4,5,10,6,9.916667,4.475,1,0,0,0,0,10.80707,12.62293,56.2185,85.47301,68.50292,0,0,0,0,,,
1,75,4,"Australia",2001,2,0,0,.3158923,.25,0,0,0,0,0,0,.3672517,.25,0,0,0,0,0,0,0,0,29.08076,10.27783,1.979972,82.60884,71.58846,0,0,0,5,2,5,0,1.997517,.6347094,.385315,.885077,.0139761,.9029838,.056932,.034367,1.02096,4,4.916667,10.16667,6,9.333333,4.381,0,0,0,0,0,8.967134,25.96259,59.80547,54.80369,74.05224,0,0,0,0,,,
1,76,4,"Australia",2002,2,0,0,.302728,0,0,0,0,0,0,0,.3762846,.5,0,0,0,0,0,0,0,0,29.81963,10.30292,3.829966,169.9178,2.831016,0,0,0,5,2,6,0,2.000618,.6347094,.385315,.8933783,.0207114,.9781946,.050061,.034463,.9853417,4,4.5,10.25,6,9.25,3.003,0,0,0,0,0,7.968321,34.02326,63.90023,100.8184,116.3401,0,0,0,0,,,
1,77,4,"Australia",2003,2,0,0,.3567387,.5,0,0,0,0,0,0,.3319449,.125,0,0,0,0,0,0,0,0,30.39645,10.32208,3.160016,80.23803,122.0938,0,0,0,5,2,7,0,2.00229,.6347094,.385315,.9327003,.0217453,.9887958,.039931,.038975,1.064946,4,4.5,10.375,6,9.541667,2.771,0,0,0,0,0,6.831591,22.68868,77.13792,68.93626,222.8039,0,0,0,0,,,
1,78,4,"Australia",2004,2,0,0,.3533494,.125,0,0,0,0,0,0,.3291961,.25,0,0,0,0,0,0,0,0,31.24793,10.34971,4.139959,368.268,-252.212,0,0,0,5,2,8,0,1.570877,.6347094,.385315,.9770377,.0219878,.7149262,.040712,.037582,1.146567,4,4.583333,11.625,6,10,2.344,0,0,0,0,0,6.102344,37.81424,76.87427,108.882,129.2782,0,0,0,0,,,
1,79,4,"Australia",2005,2,0,0,.3804781,.25,0,0,0,0,0,0,.3152978,.125,0,0,0,0,0,0,0,0,31.70172,10.36413,2.840068,-356.0096,81.27055,0,0,0,5,2,9,0,1.565725,.6347094,.385315,1.018524,.0281318,.629428,.039394,.034681,1.182965,4,5,12,5.875,9.791667,2.669,0,0,0,0,0,5.694986,21.09334,72.14508,35.10353,145.3192,0,0,0,0,,,
1,80,4,"Australia",2006,2,0,0,.368715,.25,0,0,0,0,0,0,.3239861,.125,0,0,0,0,0,0,0,0,32.17459,10.37893,3.069944,264.1483,139.3252,0,0,0,5,2,.5,0,1.565189,.6347094,.385315,1.077091,.0277061,.6188032,.0393825,.0333644,1.326221,4,4.625,12,5.5,9.666667,3.538,0,0,0,0,0,5.197146,60.1548,81.6276,103.1809,168.2234,0,0,0,0,,,
1,82,5,"Austria",1988,1,0,0,.0007895,0,0,0,0,0,0,0,.3581032,.2857143,0,0,0,0,0,0,0,0,24.33958,10.09986,2.868942,4.356994,3.885258,0,0,0,5,2,.5,0,2.010766,.7955902,.7019606,1.144003,.0179481,.987291,.015582,.032965,.2363143,3.791667,5,8.5,6,8,1.868,0,0,1,0,0,45.7599,57.2,62.11653,92.21632,458.6517,0,0,0,0,,,
1,83,5,"Austria",1989,1,0,0,.0169899,0,0,0,0,0,0,0,.3801645,.5714286,0,0,0,0,0,0,0,0,25.07885,10.12978,3.741537,5.873511,8.642261,0,0,0,5,2,1,0,1.999001,.7955902,.7019606,1.159327,.0189986,.9285207,.016535,.0337,.1179679,4,5,8.75,6,8,2.249,0,0,1,0,0,45.84739,56.5,67.46793,98.80354,58.89061,0,0,0,0,,,
1,84,5,"Austria",1990,1,0,0,.0171752,0,0,0,0,0,0,0,.380271,.5714286,0,0,0,0,0,0,0,0,25.96326,10.16444,4.170905,6.532202,6.676348,0,0,0,5,2,.5,0,2.022798,.7955902,.7019606,1.174086,.0201053,.8927889,.015215,.033613,.1040634,4,5.083333,8.583333,6,8,2.764,0,0,0,0,0,45.96918,56.1,62.12568,50.15489,133.3942,0,0,0,0,,,
1,85,5,"Austria",1991,1,0,0,.009368,0,0,0,0,0,0,0,.6454096,.2857143,0,0,0,0,0,0,0,0,26.59353,10.18842,3.338216,3.600716,1.859123,0,0,0,5,2,1,0,1.993409,.7955902,.7019606,1.184082,.0189275,.9028017,.015004,.033694,.0558575,4,5,8.75,6,8,3.118,0,0,1,0,0,46.65088,56.8,63.29325,61.90124,51.37263,0,0,0,0,,,
1,86,5,"Austria",1992,1,0,0,.0275427,0,0,0,0,0,0,0,.6707042,.2857143,0,0,0,0,0,0,0,0,27.27882,10.21387,1.887798,14.42438,1.57711,0,0,0,5,2,2,0,2.007061,.7955902,.7019606,1.190279,.0207875,.7353137,.015199,.034621,.0754583,4,5,9,6,8.75,3.425,0,0,1,0,0,46.7495,56.5,58.48109,87.62116,90.16164,0,0,0,0,,,
1,87,5,"Austria",1993,1,0,0,.0252385,0,0,0,0,0,0,0,.6654707,.2857143,0,0,0,0,0,0,0,0,26.86493,10.19858,.3743227,11.29076,11.82477,0,0,0,5,2,3,0,2.001152,.7955902,.7019606,1.207324,.0202969,.7308707,.018881,.035544,.1328253,4,5,8.416667,6,7.666667,3.238,0,0,0,0,0,50.59123,60.8,62.52291,100.2752,25.81228,0,0,0,0,,,
1,88,5,"Austria",1994,1,0,0,.025643,.1428571,.0833333,0,0,0,0,0,.6575781,.4285714,.4166667,0,0,0,0,0,0,0,27.57979,10.22484,2.212929,21.16582,13.03985,0,0,0,5,2,4,1,2.015227,.7955902,.7019606,1.21244,.0209207,.7252744,.018183,.035709,.1446695,4,5,6.166667,6,6.166667,2.71,0,0,0,0,0,53.33034,64.2,67.06554,68.4234,241.2825,0,8.33333,0,0,,,
1,89,5,"Austria",1995,1,0,0,.0260175,0,.0714286,0,0,0,0,0,.6713117,.4285714,.4285714,0,0,0,0,0,0,0,28.02058,10.24069,2.539144,19.00907,12.62341,0,0,0,5,2,.5,1,2.001835,.7955902,.7019606,1.250728,.0229258,.7238835,.019648,.034833,.1316808,4,5,6,6,6.833333,1.601,0,0,0,0,0,55.86984,67.6,69.22536,81.09882,184.5551,0,7.142859,0,0,,,
1,90,5,"Austria",1996,1,0,0,.0245561,0,.1333333,0,0,0,0,0,.6777642,.4285714,.4,0,0,0,0,0,0,0,28.71152,10.26505,2.22992,44.84977,26.5226,0,0,0,5,2,1,1,1.997869,.7955902,.7019606,1.269867,.0212052,.7267511,.024621,.034168,.1413071,4,5,7.166667,6,7.083333,1.793,0,0,0,0,0,56.34915,67.6,69.09362,37.49464,98.12604,0,13.33333,0,0,,,
1,91,5,"Austria",1997,1,0,0,.0244035,0,.1333333,0,0,0,0,0,.675069,.5714286,.4,0,0,0,0,0,0,0,29.21711,10.28251,2.125581,26.24383,26.1035,0,0,0,5,2,2,1,2.005043,.7955902,.7019606,1.30333,.0205622,.6767001,.020262,.033411,.1674681,3.958333,4.416667,8.416667,6,8,1.157,0,0,0,0,0,58.45869,64.4,78.96174,130.1848,15.92788,0,13.33333,0,0,,,
1,92,5,"Austria",1998,1,0,0,.0646097,.1428571,.2,0,0,0,0,0,.6413823,.2857143,.3333333,0,0,0,0,0,0,0,30.21451,10.31608,3.595213,46.60677,10.04653,0,0,0,5,2,3,1,2.017089,.7955902,.7019606,1.487642,.0247599,.7436748,.021521,.031781,.163712,4,4,9,6,8,.824,0,0,0,0,0,58.47651,64.8,92.77349,53.5438,186.2625,0,20,0,0,,,
